grid_id,gid,lbl,centroid_x,centroid_y,row,col
601,다사589258,,958950.0,1925850.0,23,98
602,다사530257,,953050.0,1925750.0,24,39
603,다사531257,,953150.0,1925750.0,24,40
604,다사532257,,953250.0,1925750.0,24,41
605,다사533257,,953350.0,1925750.0,24,42
606,다사534257,,953450.0,1925750.0,24,43
607,다사535257,,953550.0,1925750.0,24,44
608,다사544257,,954450.0,1925750.0,24,53
609,다사545257,,954550.0,1925750.0,24,54
610,다사546257,,954650.0,1925750.0,24,55
611,다사547257,,954750.0,1925750.0,24,56
612,다사548257,,954850.0,1925750.0,24,57
613,다사549257,,954950.0,1925750.0,24,58
614,다사550257,,955050.0,1925750.0,24,59
615,다사551257,,955150.0,1925750.0,24,60
616,다사552257,,955250.0,1925750.0,24,61
617,다사553257,,955350.0,1925750.0,24,62
618,다사554257,,955450.0,1925750.0,24,63
619,다사555257,,955550.0,1925750.0,24,64
620,다사556257,,955650.0,1925750.0,24,65
621,다사557257,,955750.0,1925750.0,24,66
622,다사558257,,955850.0,1925750.0,24,67
623,다사559257,,955950.0,1925750.0,24,68
624,다사560257,,956050.0,1925750.0,24,69
625,다사561257,,956150.0,1925750.0,24,70
626,다사562257,,956250.0,1925750.0,24,71
627,다사563257,,956350.0,1925750.0,24,72
628,다사564257,,956450.0,1925750.0,24,73
629,다사565257,,956550.0,1925750.0,24,74
630,다사566257,,956650.0,1925750.0,24,75
631,다사567257,,956750.0,1925750.0,24,76
632,다사568257,N/A,956850.0,1925750.0,24,77
633,다사569257,,956950.0,1925750.0,24,78
634,다사570257,,957050.0,1925750.0,24,79
635,다사571257,N/A,957150.0,1925750.0,24,80
636,다사572257,7.00,957250.0,1925750.0,24,81
637,다사573257,N/A,957350.0,1925750.0,24,82
638,다사574257,N/A,957450.0,1925750.0,24,83
639,다사575257,,957550.0,1925750.0,24,84
640,다사576257,,957650.0,1925750.0,24,85
641,다사577257,,957750.0,1925750.0,24,86
642,다사578257,,957850.0,1925750.0,24,87
643,다사579257,,957950.0,1925750.0,24,88
644,다사580257,,958050.0,1925750.0,24,89
645,다사581257,,958150.0,1925750.0,24,90
646,다사582257,,958250.0,1925750.0,24,91
647,다사583257,,958350.0,1925750.0,24,92
648,다사584257,,958450.0,1925750.0,24,93
649,다사585257,,958550.0,1925750.0,24,94
650,다사586257,,958650.0,1925750.0,24,95
651,다사587257,,958750.0,1925750.0,24,96
652,다사588257,,958850.0,1925750.0,24,97
653,다사589257,,958950.0,1925750.0,24,98
654,다사530256,,953050.0,1925650.0,25,39
655,다사531256,,953150.0,1925650.0,25,40
656,다사532256,,953250.0,1925650.0,25,41
657,다사533256,,953350.0,1925650.0,25,42
658,다사534256,,953450.0,1925650.0,25,43
659,다사535256,,953550.0,1925650.0,25,44
660,다사536256,,953650.0,1925650.0,25,45
661,다사537256,,953750.0,1925650.0,25,46
662,다사543256,,954350.0,1925650.0,25,52
663,다사544256,,954450.0,1925650.0,25,53
664,다사545256,,954550.0,1925650.0,25,54
665,다사546256,,954650.0,1925650.0,25,55
666,다사547256,,954750.0,1925650.0,25,56
667,다사548256,,954850.0,1925650.0,25,57
668,다사549256,,954950.0,1925650.0,25,58
669,다사550256,,955050.0,1925650.0,25,59
670,다사551256,,955150.0,1925650.0,25,60
671,다사552256,,955250.0,1925650.0,25,61
672,다사553256,,955350.0,1925650.0,25,62
673,다사554256,,955450.0,1925650.0,25,63
674,다사555256,,955550.0,1925650.0,25,64
675,다사556256,,955650.0,1925650.0,25,65
676,다사557256,,955750.0,1925650.0,25,66
677,다사558256,,955850.0,1925650.0,25,67
678,다사559256,,955950.0,1925650.0,25,68
679,다사560256,,956050.0,1925650.0,25,69
680,다사561256,,956150.0,1925650.0,25,70
681,다사562256,,956250.0,1925650.0,25,71
682,다사563256,,956350.0,1925650.0,25,72
683,다사564256,,956450.0,1925650.0,25,73
684,다사565256,,956550.0,1925650.0,25,74
685,다사566256,,956650.0,1925650.0,25,75
686,다사567256,,956750.0,1925650.0,25,76
687,다사568256,,956850.0,1925650.0,25,77
688,다사569256,,956950.0,1925650.0,25,78
689,다사570256,N/A,957050.0,1925650.0,25,79
690,다사571256,13.00,957150.0,1925650.0,25,80
691,다사572256,11.00,957250.0,1925650.0,25,81
692,다사573256,,957350.0,1925650.0,25,82
693,다사574256,,957450.0,1925650.0,25,83
694,다사575256,,957550.0,1925650.0,25,84
695,다사576256,,957650.0,1925650.0,25,85
696,다사577256,,957750.0,1925650.0,25,86
697,다사578256,,957850.0,1925650.0,25,87
698,다사579256,,957950.0,1925650.0,25,88
699,다사580256,,958050.0,1925650.0,25,89
700,다사581256,,958150.0,1925650.0,25,90
701,다사582256,N/A,958250.0,1925650.0,25,91
702,다사583256,,958350.0,1925650.0,25,92
703,다사584256,,958450.0,1925650.0,25,93
704,다사585256,,958550.0,1925650.0,25,94
705,다사586256,,958650.0,1925650.0,25,95
706,다사587256,,958750.0,1925650.0,25,96
707,다사588256,,958850.0,1925650.0,25,97
708,다사589256,,958950.0,1925650.0,25,98
709,다사590256,,959050.0,1925650.0,25,99
710,다사529255,,952950.0,1925550.0,26,38
711,다사530255,,953050.0,1925550.0,26,39
712,다사531255,,953150.0,1925550.0,26,40
713,다사532255,,953250.0,1925550.0,26,41
714,다사533255,,953350.0,1925550.0,26,42
715,다사534255,,953450.0,1925550.0,26,43
716,다사535255,,953550.0,1925550.0,26,44
717,다사536255,,953650.0,1925550.0,26,45
718,다사537255,,953750.0,1925550.0,26,46
719,다사538255,,953850.0,1925550.0,26,47
720,다사539255,,953950.0,1925550.0,26,48
721,다사542255,,954250.0,1925550.0,26,51
722,다사543255,,954350.0,1925550.0,26,52
723,다사544255,,954450.0,1925550.0,26,53
724,다사545255,,954550.0,1925550.0,26,54
725,다사546255,,954650.0,1925550.0,26,55
726,다사547255,,954750.0,1925550.0,26,56
727,다사548255,,954850.0,1925550.0,26,57
728,다사549255,,954950.0,1925550.0,26,58
729,다사550255,,955050.0,1925550.0,26,59
730,다사551255,,955150.0,1925550.0,26,60
731,다사552255,,955250.0,1925550.0,26,61
732,다사553255,,955350.0,1925550.0,26,62
733,다사554255,,955450.0,1925550.0,26,63
734,다사555255,,955550.0,1925550.0,26,64
735,다사556255,,955650.0,1925550.0,26,65
736,다사557255,,955750.0,1925550.0,26,66
737,다사558255,,955850.0,1925550.0,26,67
738,다사559255,,955950.0,1925550.0,26,68
739,다사560255,,956050.0,1925550.0,26,69
740,다사561255,,956150.0,1925550.0,26,70
741,다사562255,,956250.0,1925550.0,26,71
742,다사563255,,956350.0,1925550.0,26,72
743,다사564255,,956450.0,1925550.0,26,73
744,다사565255,,956550.0,1925550.0,26,74
745,다사566255,,956650.0,1925550.0,26,75
746,다사567255,,956750.0,1925550.0,26,76
747,다사568255,N/A,956850.0,1925550.0,26,77
748,다사569255,16.00,956950.0,1925550.0,26,78
749,다사570255,,957050.0,1925550.0,26,79
750,다사571255,,957150.0,1925550.0,26,80
751,다사572255,,957250.0,1925550.0,26,81
752,다사573255,,957350.0,1925550.0,26,82
753,다사574255,,957450.0,1925550.0,26,83
754,다사575255,,957550.0,1925550.0,26,84
755,다사576255,,957650.0,1925550.0,26,85
756,다사577255,,957750.0,1925550.0,26,86
757,다사578255,,957850.0,1925550.0,26,87
758,다사579255,,957950.0,1925550.0,26,88
759,다사580255,,958050.0,1925550.0,26,89
760,다사581255,,958150.0,1925550.0,26,90
761,다사582255,,958250.0,1925550.0,26,91
762,다사583255,,958350.0,1925550.0,26,92
763,다사584255,,958450.0,1925550.0,26,93
764,다사585255,,958550.0,1925550.0,26,94
765,다사586255,,958650.0,1925550.0,26,95
766,다사587255,,958750.0,1925550.0,26,96
767,다사588255,,958850.0,1925550.0,26,97
768,다사589255,,958950.0,1925550.0,26,98
769,다사590255,,959050.0,1925550.0,26,99
770,다사529254,,952950.0,1925450.0,27,38
771,다사530254,,953050.0,1925450.0,27,39
772,다사531254,,953150.0,1925450.0,27,40
773,다사532254,,953250.0,1925450.0,27,41
774,다사533254,,953350.0,1925450.0,27,42
775,다사534254,,953450.0,1925450.0,27,43
776,다사535254,,953550.0,1925450.0,27,44
777,다사536254,,953650.0,1925450.0,27,45
778,다사537254,,953750.0,1925450.0,27,46
779,다사538254,,953850.0,1925450.0,27,47
780,다사539254,,953950.0,1925450.0,27,48
781,다사540254,,954050.0,1925450.0,27,49
782,다사541254,,954150.0,1925450.0,27,50
783,다사542254,,954250.0,1925450.0,27,51
784,다사543254,,954350.0,1925450.0,27,52
785,다사544254,,954450.0,1925450.0,27,53
786,다사545254,,954550.0,1925450.0,27,54
787,다사546254,,954650.0,1925450.0,27,55
788,다사547254,,954750.0,1925450.0,27,56
789,다사548254,,954850.0,1925450.0,27,57
790,다사549254,,954950.0,1925450.0,27,58
791,다사550254,,955050.0,1925450.0,27,59
792,다사551254,,955150.0,1925450.0,27,60
793,다사552254,,955250.0,1925450.0,27,61
794,다사553254,,955350.0,1925450.0,27,62
795,다사554254,,955450.0,1925450.0,27,63
796,다사555254,,955550.0,1925450.0,27,64
797,다사556254,,955650.0,1925450.0,27,65
798,다사557254,,955750.0,1925450.0,27,66
799,다사558254,,955850.0,1925450.0,27,67
800,다사559254,,955950.0,1925450.0,27,68
801,다사560254,,956050.0,1925450.0,27,69
802,다사561254,,956150.0,1925450.0,27,70
803,다사562254,,956250.0,1925450.0,27,71
804,다사563254,,956350.0,1925450.0,27,72
805,다사564254,,956450.0,1925450.0,27,73
806,다사565254,,956550.0,1925450.0,27,74
807,다사566254,,956650.0,1925450.0,27,75
808,다사567254,,956750.0,1925450.0,27,76
809,다사568254,N/A,956850.0,1925450.0,27,77
810,다사569254,,956950.0,1925450.0,27,78
811,다사570254,9.00,957050.0,1925450.0,27,79
812,다사571254,,957150.0,1925450.0,27,80
813,다사572254,,957250.0,1925450.0,27,81
814,다사573254,,957350.0,1925450.0,27,82
815,다사574254,,957450.0,1925450.0,27,83
816,다사575254,,957550.0,1925450.0,27,84
817,다사576254,,957650.0,1925450.0,27,85
818,다사577254,,957750.0,1925450.0,27,86
819,다사578254,,957850.0,1925450.0,27,87
820,다사579254,,957950.0,1925450.0,27,88
821,다사580254,,958050.0,1925450.0,27,89
822,다사581254,,958150.0,1925450.0,27,90
823,다사582254,,958250.0,1925450.0,27,91
824,다사583254,,958350.0,1925450.0,27,92
825,다사584254,,958450.0,1925450.0,27,93
826,다사585254,,958550.0,1925450.0,27,94
827,다사586254,,958650.0,1925450.0,27,95
828,다사587254,,958750.0,1925450.0,27,96
829,다사588254,,958850.0,1925450.0,27,97
830,다사589254,,958950.0,1925450.0,27,98
831,다사590254,,959050.0,1925450.0,27,99
832,다사529253,,952950.0,1925350.0,28,38
833,다사530253,,953050.0,1925350.0,28,39
834,다사531253,,953150.0,1925350.0,28,40
835,다사532253,,953250.0,1925350.0,28,41
836,다사533253,,953350.0,1925350.0,28,42
837,다사534253,,953450.0,1925350.0,28,43
838,다사535253,,953550.0,1925350.0,28,44
839,다사536253,,953650.0,1925350.0,28,45
840,다사537253,N/A,953750.0,1925350.0,28,46
841,다사538253,,953850.0,1925350.0,28,47
842,다사539253,,953950.0,1925350.0,28,48
843,다사540253,,954050.0,1925350.0,28,49
844,다사541253,,954150.0,1925350.0,28,50
845,다사542253,,954250.0,1925350.0,28,51
846,다사543253,,954350.0,1925350.0,28,52
847,다사544253,,954450.0,1925350.0,28,53
848,다사545253,,954550.0,1925350.0,28,54
849,다사546253,,954650.0,1925350.0,28,55
850,다사547253,,954750.0,1925350.0,28,56
851,다사548253,,954850.0,1925350.0,28,57
852,다사549253,,954950.0,1925350.0,28,58
853,다사550253,,955050.0,1925350.0,28,59
854,다사551253,,955150.0,1925350.0,28,60
855,다사552253,,955250.0,1925350.0,28,61
856,다사553253,,955350.0,1925350.0,28,62
857,다사554253,,955450.0,1925350.0,28,63
858,다사555253,,955550.0,1925350.0,28,64
859,다사556253,,955650.0,1925350.0,28,65
860,다사557253,,955750.0,1925350.0,28,66
861,다사558253,,955850.0,1925350.0,28,67
862,다사559253,,955950.0,1925350.0,28,68
863,다사560253,,956050.0,1925350.0,28,69
864,다사561253,,956150.0,1925350.0,28,70
865,다사562253,,956250.0,1925350.0,28,71
866,다사563253,,956350.0,1925350.0,28,72
867,다사564253,,956450.0,1925350.0,28,73
868,다사565253,,956550.0,1925350.0,28,74
869,다사566253,,956650.0,1925350.0,28,75
870,다사567253,N/A,956750.0,1925350.0,28,76
871,다사568253,,956850.0,1925350.0,28,77
872,다사569253,N/A,956950.0,1925350.0,28,78
873,다사570253,,957050.0,1925350.0,28,79
874,다사571253,N/A,957150.0,1925350.0,28,80
875,다사572253,,957250.0,1925350.0,28,81
876,다사573253,,957350.0,1925350.0,28,82
877,다사574253,,957450.0,1925350.0,28,83
878,다사575253,,957550.0,1925350.0,28,84
879,다사576253,,957650.0,1925350.0,28,85
880,다사577253,,957750.0,1925350.0,28,86
881,다사578253,,957850.0,1925350.0,28,87
882,다사579253,,957950.0,1925350.0,28,88
883,다사580253,,958050.0,1925350.0,28,89
884,다사581253,,958150.0,1925350.0,28,90
885,다사582253,,958250.0,1925350.0,28,91
886,다사583253,,958350.0,1925350.0,28,92
887,다사584253,,958450.0,1925350.0,28,93
888,다사585253,,958550.0,1925350.0,28,94
889,다사586253,,958650.0,1925350.0,28,95
890,다사587253,,958750.0,1925350.0,28,96
891,다사588253,,958850.0,1925350.0,28,97
892,다사589253,,958950.0,1925350.0,28,98
893,다사590253,,959050.0,1925350.0,28,99
894,다사528252,,952850.0,1925250.0,29,37
895,다사529252,,952950.0,1925250.0,29,38
896,다사530252,,953050.0,1925250.0,29,39
897,다사531252,,953150.0,1925250.0,29,40
898,다사532252,,953250.0,1925250.0,29,41
899,다사533252,,953350.0,1925250.0,29,42
900,다사534252,N/A,953450.0,1925250.0,29,43
901,다사535252,,953550.0,1925250.0,29,44
902,다사536252,,953650.0,1925250.0,29,45
903,다사537252,,953750.0,1925250.0,29,46
904,다사538252,,953850.0,1925250.0,29,47
905,다사539252,,953950.0,1925250.0,29,48
906,다사540252,,954050.0,1925250.0,29,49
907,다사541252,,954150.0,1925250.0,29,50
908,다사542252,,954250.0,1925250.0,29,51
909,다사543252,,954350.0,1925250.0,29,52
910,다사544252,,954450.0,1925250.0,29,53
911,다사545252,,954550.0,1925250.0,29,54
912,다사546252,,954650.0,1925250.0,29,55
913,다사547252,,954750.0,1925250.0,29,56
914,다사548252,,954850.0,1925250.0,29,57
915,다사549252,,954950.0,1925250.0,29,58
916,다사550252,,955050.0,1925250.0,29,59
917,다사551252,,955150.0,1925250.0,29,60
918,다사552252,,955250.0,1925250.0,29,61
919,다사553252,,955350.0,1925250.0,29,62
920,다사554252,,955450.0,1925250.0,29,63
921,다사555252,,955550.0,1925250.0,29,64
922,다사556252,,955650.0,1925250.0,29,65
923,다사557252,,955750.0,1925250.0,29,66
924,다사558252,,955850.0,1925250.0,29,67
925,다사559252,,955950.0,1925250.0,29,68
926,다사560252,,956050.0,1925250.0,29,69
927,다사561252,,956150.0,1925250.0,29,70
928,다사562252,,956250.0,1925250.0,29,71
929,다사563252,,956350.0,1925250.0,29,72
930,다사564252,,956450.0,1925250.0,29,73
931,다사565252,,956550.0,1925250.0,29,74
932,다사566252,,956650.0,1925250.0,29,75
933,다사567252,,956750.0,1925250.0,29,76
934,다사568252,,956850.0,1925250.0,29,77
935,다사569252,N/A,956950.0,1925250.0,29,78
936,다사570252,,957050.0,1925250.0,29,79
937,다사571252,,957150.0,1925250.0,29,80
938,다사572252,,957250.0,1925250.0,29,81
939,다사573252,,957350.0,1925250.0,29,82
940,다사574252,,957450.0,1925250.0,29,83
941,다사575252,,957550.0,1925250.0,29,84
942,다사576252,,957650.0,1925250.0,29,85
943,다사577252,,957750.0,1925250.0,29,86
944,다사578252,,957850.0,1925250.0,29,87
945,다사579252,,957950.0,1925250.0,29,88
946,다사580252,,958050.0,1925250.0,29,89
947,다사581252,,958150.0,1925250.0,29,90
948,다사582252,,958250.0,1925250.0,29,91
949,다사583252,,958350.0,1925250.0,29,92
950,다사584252,,958450.0,1925250.0,29,93
951,다사585252,,958550.0,1925250.0,29,94
952,다사586252,,958650.0,1925250.0,29,95
953,다사587252,,958750.0,1925250.0,29,96
954,다사588252,,958850.0,1925250.0,29,97
955,다사589252,,958950.0,1925250.0,29,98
956,다사590252,,959050.0,1925250.0,29,99
957,다사527251,,952750.0,1925150.0,30,36
958,다사528251,,952850.0,1925150.0,30,37
959,다사529251,,952950.0,1925150.0,30,38
960,다사530251,,953050.0,1925150.0,30,39
961,다사531251,,953150.0,1925150.0,30,40
962,다사532251,,953250.0,1925150.0,30,41
963,다사533251,,953350.0,1925150.0,30,42
964,다사534251,54.00,953450.0,1925150.0,30,43
965,다사535251,12.00,953550.0,1925150.0,30,44
966,다사536251,,953650.0,1925150.0,30,45
967,다사537251,,953750.0,1925150.0,30,46
968,다사538251,,953850.0,1925150.0,30,47
969,다사539251,,953950.0,1925150.0,30,48
970,다사540251,,954050.0,1925150.0,30,49
971,다사541251,,954150.0,1925150.0,30,50
972,다사542251,,954250.0,1925150.0,30,51
973,다사543251,,954350.0,1925150.0,30,52
974,다사544251,,954450.0,1925150.0,30,53
975,다사545251,,954550.0,1925150.0,30,54
976,다사546251,,954650.0,1925150.0,30,55
977,다사547251,,954750.0,1925150.0,30,56
978,다사548251,,954850.0,1925150.0,30,57
979,다사549251,,954950.0,1925150.0,30,58
980,다사550251,,955050.0,1925150.0,30,59
981,다사551251,,955150.0,1925150.0,30,60
982,다사552251,,955250.0,1925150.0,30,61
983,다사553251,,955350.0,1925150.0,30,62
984,다사554251,,955450.0,1925150.0,30,63
985,다사555251,,955550.0,1925150.0,30,64
986,다사556251,,955650.0,1925150.0,30,65
987,다사557251,,955750.0,1925150.0,30,66
988,다사558251,,955850.0,1925150.0,30,67
989,다사559251,,955950.0,1925150.0,30,68
990,다사560251,,956050.0,1925150.0,30,69
991,다사561251,,956150.0,1925150.0,30,70
992,다사562251,,956250.0,1925150.0,30,71
993,다사563251,,956350.0,1925150.0,30,72
994,다사564251,,956450.0,1925150.0,30,73
995,다사565251,,956550.0,1925150.0,30,74
996,다사566251,,956650.0,1925150.0,30,75
997,다사567251,,956750.0,1925150.0,30,76
998,다사568251,N/A,956850.0,1925150.0,30,77
999,다사569251,,956950.0,1925150.0,30,78
1000,다사570251,N/A,957050.0,1925150.0,30,79
1001,다사571251,,957150.0,1925150.0,30,80
1002,다사572251,,957250.0,1925150.0,30,81
1003,다사573251,,957350.0,1925150.0,30,82
1004,다사574251,,957450.0,1925150.0,30,83
1005,다사575251,,957550.0,1925150.0,30,84
1006,다사576251,,957650.0,1925150.0,30,85
1007,다사577251,,957750.0,1925150.0,30,86
1008,다사578251,,957850.0,1925150.0,30,87
1009,다사579251,,957950.0,1925150.0,30,88
1010,다사580251,,958050.0,1925150.0,30,89
1011,다사581251,,958150.0,1925150.0,30,90
1012,다사582251,,958250.0,1925150.0,30,91
1013,다사583251,,958350.0,1925150.0,30,92
1014,다사584251,,958450.0,1925150.0,30,93
1015,다사585251,,958550.0,1925150.0,30,94
1016,다사586251,,958650.0,1925150.0,30,95
1017,다사587251,,958750.0,1925150.0,30,96
1018,다사588251,,958850.0,1925150.0,30,97
1019,다사589251,,958950.0,1925150.0,30,98
1020,다사590251,,959050.0,1925150.0,30,99
1021,다사591251,,959150.0,1925150.0,30,100
1022,다사527250,,952750.0,1925050.0,31,36
1023,다사528250,,952850.0,1925050.0,31,37
1024,다사529250,,952950.0,1925050.0,31,38
1025,다사530250,,953050.0,1925050.0,31,39
1026,다사531250,,953150.0,1925050.0,31,40
1027,다사532250,,953250.0,1925050.0,31,41
1028,다사533250,,953350.0,1925050.0,31,42
1029,다사534250,N/A,953450.0,1925050.0,31,43
1030,다사535250,N/A,953550.0,1925050.0,31,44
1031,다사536250,N/A,953650.0,1925050.0,31,45
1032,다사537250,,953750.0,1925050.0,31,46
1033,다사538250,,953850.0,1925050.0,31,47
1034,다사539250,,953950.0,1925050.0,31,48
1035,다사540250,,954050.0,1925050.0,31,49
1036,다사541250,,954150.0,1925050.0,31,50
1037,다사542250,,954250.0,1925050.0,31,51
1038,다사543250,,954350.0,1925050.0,31,52
1039,다사544250,,954450.0,1925050.0,31,53
1040,다사545250,,954550.0,1925050.0,31,54
1041,다사546250,,954650.0,1925050.0,31,55
1042,다사547250,,954750.0,1925050.0,31,56
1043,다사548250,,954850.0,1925050.0,31,57
1044,다사549250,8.00,954950.0,1925050.0,31,58
1045,다사550250,N/A,955050.0,1925050.0,31,59
1046,다사551250,,955150.0,1925050.0,31,60
1047,다사552250,,955250.0,1925050.0,31,61
