X,Y,id,left,top,right,bottom,row_index,col_index
126.963068473246,37.3195144821304,124,196726.4693,524473.5169,197526.4693,524973.5169,7,4
126.963070677367,37.3150093128487,125,196726.4693,523973.5169,197526.4693,524473.5169,8,4
126.963072880998,37.3105041401287,126,196726.4693,523473.5169,197526.4693,523973.5169,9,4
126.963075084139,37.3059989639702,127,196726.4693,522973.5169,197526.4693,523473.5169,10,4
126.96307728679,37.3014937843736,128,196726.4693,522473.5169,197526.4693,522973.5169,11,4
126.963079488951,37.2969886013389,129,196726.4693,521973.5169,197526.4693,522473.5169,12,4
126.963081690621,37.2924834148663,130,196726.4693,521473.5169,197526.4693,521973.5169,13,4
126.963083891802,37.2879782249559,131,196726.4693,520973.5169,197526.4693,521473.5169,14,4
126.963086092494,37.2834730316079,132,196726.4693,520473.5169,197526.4693,520973.5169,15,4
126.963088292695,37.2789678348225,133,196726.4693,519973.5169,197526.4693,520473.5169,16,4
126.963090492407,37.2744626345997,134,196726.4693,519473.5169,197526.4693,519973.5169,17,4
126.96309269163,37.2699574309397,135,196726.4693,518973.5169,197526.4693,519473.5169,18,4
126.963094890364,37.2654522238427,136,196726.4693,518473.5169,197526.4693,518973.5169,19,4
126.963097088608,37.2609470133088,137,196726.4693,517973.5169,197526.4693,518473.5169,20,4
126.963099286363,37.2564417993382,138,196726.4693,517473.5169,197526.4693,517973.5169,21,4
126.96310148363,37.2519365819309,139,196726.4693,516973.5169,197526.4693,517473.5169,22,4
126.963103680407,37.2474313610873,140,196726.4693,516473.5169,197526.4693,516973.5169,23,4
126.963105876696,37.2429261368073,141,196726.4693,515973.5169,197526.4693,516473.5169,24,4
126.963108072497,37.2384209090911,142,196726.4693,515473.5169,197526.4693,515973.5169,25,4
126.963110267808,37.233915677939,143,196726.4693,514973.5169,197526.4693,515473.5169,26,4
126.963112462632,37.2294104433509,144,196726.4693,514473.5169,197526.4693,514973.5169,27,4
126.963114656967,37.2249052053272,145,196726.4693,513973.5169,197526.4693,514473.5169,28,4
126.972082294302,37.3510530462727,146,197526.4693,527973.5169,198326.4693,528473.5169,0,5
126.972083962367,37.3465479006636,147,197526.4693,527473.5169,198326.4693,527973.5169,1,5
126.972085630061,37.342042751615,148,197526.4693,526973.5169,198326.4693,527473.5169,2,5
126.972087297384,37.337537599127,149,197526.4693,526473.5169,198326.4693,526973.5169,3,5
126.972088964336,37.3330324432,150,197526.4693,525973.5169,198326.4693,526473.5169,4,5
126.972090630917,37.3285272838338,151,197526.4693,525473.5169,198326.4693,525973.5169,5,5
